ID,gene_name
ENSG00000242366.4,UGT1A8
ENSG00000242515.6,UGT1A10
ENSG00000234143.1,UGT1A13P
ENSG00000241119.2,UGT1A9
ENSG00000244122.3,UGT1A7
ENSG00000167165.19,UGT1A6
ENSG00000224814.1,ENSG00000224814
ENSG00000288705.1,UGT1A5
ENSG00000244474.6,UGT1A4
ENSG00000233445.1,RPL17P11
ENSG00000288702.1,UGT1A3
ENSG00000248114.1,ENSG00000248114
ENSG00000293135.1,DNAJB3
ENSG00000227802.2,DNAJB3
ENSG00000293136.2,ENSG00000293136
ENSG00000228445.1,UGT1A2P
ENSG00000248705.1,ENSG00000248705
ENSG00000178836.7,ENSG00000178836
ENSG00000241635.8,UGT1A1
ENSG00000298478.1,ENSG00000298478
ENSG00000185038.15,MROH2A
ENSG00000123485.12,HJURP
ENSG00000293137.2,MSL3B
ENSG00000144481.17,TRPM8
ENSG00000237581.1,ENSG00000237581
ENSG00000286059.2,ENSG00000286059
ENSG00000072080.11,SPP2
ENSG00000279218.1,ENSG00000279218
ENSG00000226442.2,ENSG00000226442
ENSG00000304326.1,ENSG00000304326
ENSG00000261298.1,ENSG00000261298
ENSG00000299137.1,ENSG00000299137
ENSG00000302899.1,ENSG00000302899
ENSG00000237784.1,RPS20P12
ENSG00000310280.1,ENSG00000310280
ENSG00000288040.2,ENSG00000288040
ENSG00000296359.1,ENSG00000296359
ENSG00000296376.1,ENSG00000296376
ENSG00000228162.3,ENSG00000228162
ENSG00000231682.2,LINC01891
ENSG00000232690.1,HSPE1P9
ENSG00000294656.1,ENSG00000294656
ENSG00000188042.8,ARL4C
ENSG00000294638.1,ENSG00000294638
ENSG00000308639.1,ENSG00000308639
ENSG00000293807.1,ENSG00000293807
ENSG00000293828.1,ENSG00000293828
ENSG00000280744.2,LINC01173
ENSG00000278593.1,ENSG00000278593
ENSG00000235726.8,ENSG00000235726
ENSG00000307407.1,ENSG00000307407
ENSG00000130147.16,SH3BP4
ENSG00000295672.1,ENSG00000295672
ENSG00000302063.1,ENSG00000302063
ENSG00000308467.1,ENSG00000308467
ENSG00000226542.1,ENSG00000226542
ENSG00000231032.1,CEP19P1
ENSG00000235293.2,ENSG00000235293
ENSG00000299301.1,ENSG00000299301
ENSG00000309680.1,ENSG00000309680
ENSG00000306578.1,ENSG00000306578
ENSG00000157985.20,AGAP1
ENSG00000235529.3,AGAP1-IT1
ENSG00000222007.6,ENSG00000222007
ENSG00000228499.1,TMSB10P1
ENSG00000294682.1,ENSG00000294682
ENSG00000238812.1,RNU7-127P
ENSG00000264676.2,RN7SL204P
ENSG00000296952.1,ENSG00000296952
ENSG00000207049.1,Y_RNA
ENSG00000299448.1,ENSG00000299448
ENSG00000299466.1,ENSG00000299466
ENSG00000233611.5,GBX2-AS1
ENSG00000168505.7,GBX2
ENSG00000299496.1,ENSG00000299496
ENSG00000182177.15,ASB18
ENSG00000200745.1,RNU1-31P
ENSG00000299480.1,ENSG00000299480
ENSG00000132321.17,IQCA1
ENSG00000270540.1,ENSG00000270540
ENSG00000232893.1,IQCA1-AS1
ENSG00000231546.1,RPL3P5
ENSG00000301621.1,ENSG00000301621
ENSG00000144476.6,ACKR3
ENSG00000301575.1,ENSG00000301575
ENSG00000301616.1,ENSG00000301616
ENSG00000301631.1,ENSG00000301631
ENSG00000301594.1,ENSG00000301594
ENSG00000303146.1,ENSG00000303146
ENSG00000300436.1,ENSG00000300436
ENSG00000298173.1,ENSG00000298173
ENSG00000300399.1,ENSG00000300399
ENSG00000232328.4,ENSG00000232328
ENSG00000300430.1,ENSG00000300430
ENSG00000300463.1,ENSG00000300463
ENSG00000298351.1,ENSG00000298351
ENSG00000298366.1,ENSG00000298366
ENSG00000306140.1,ENSG00000306140
ENSG00000304566.1,ENSG00000304566
ENSG00000227252.3,COPS8-DT
ENSG00000304589.1,ENSG00000304589
ENSG00000304616.1,ENSG00000304616
ENSG00000202341.1,RNU6-1051P
ENSG00000124835.2,ENSG00000124835
ENSG00000304637.1,ENSG00000304637
ENSG00000198612.11,COPS8
ENSG00000224844.1,ENSG00000224844
ENSG00000224132.3,ENSG00000224132
ENSG00000303771.1,ENSG00000303771
ENSG00000303751.1,ENSG00000303751
ENSG00000294631.1,ENSG00000294631
ENSG00000294650.1,ENSG00000294650
ENSG00000163359.17,COL6A3
ENSG00000222032.3,ENSG00000222032
ENSG00000296651.1,ENSG00000296651
ENSG00000296670.1,ENSG00000296670
ENSG00000115648.14,MLPH
ENSG00000289261.2,ENSG00000289261
ENSG00000277842.1,MIR6811
ENSG00000307245.1,ENSG00000307245
ENSG00000222449.1,RNU6-1140P
ENSG00000071677.1,PRLH
ENSG00000124839.13,RAB17
ENSG00000234949.3,RAB17-DT
ENSG00000303312.1,ENSG00000303312
ENSG00000227107.1,ENSG00000227107
ENSG00000124831.20,LRRFIP1
ENSG00000299963.1,ENSG00000299963
ENSG00000286864.1,ENSG00000286864
ENSG00000177483.12,RBM44
ENSG00000132329.11,RAMP1
ENSG00000263723.1,SNORD39
ENSG00000288857.2,ENSG00000288857
ENSG00000310227.1,ENSG00000310227
ENSG00000184182.19,UBE2F
ENSG00000258984.5,UBE2F-SCLY
ENSG00000251971.1,RNU6-1333P
ENSG00000132330.18,SCLY
ENSG00000144488.15,ESPNL
ENSG00000168427.9,KLHL30
ENSG00000279484.3,KLHL30-AS1
ENSG00000178752.16,ERFE
ENSG00000132323.9,ILKAP
ENSG00000186235.13,LINC02610
ENSG00000225057.3,ENSG00000225057
ENSG00000144485.11,HES6
ENSG00000132326.13,PER2
ENSG00000283635.1,ENSG00000283635
ENSG00000232306.3,ENSG00000232306
ENSG00000204104.12,TRAF3IP1
ENSG00000202099.1,RNU6-234P
ENSG00000305185.1,ENSG00000305185
ENSG00000305200.1,ENSG00000305200
ENSG00000065802.12,ASB1
ENSG00000229915.1,ENSG00000229915
ENSG00000274346.1,ENSG00000274346
ENSG00000225493.2,LINC01107
ENSG00000234279.3,LINC01937
ENSG00000297530.1,ENSG00000297530
ENSG00000297809.1,ENSG00000297809
ENSG00000310365.1,ENSG00000310365
ENSG00000302006.1,ENSG00000302006
ENSG00000286160.3,ENSG00000286160
ENSG00000224252.1,ENSG00000224252
ENSG00000295203.1,ENSG00000295203
ENSG00000286748.2,ENSG00000286748
ENSG00000226992.2,ENSG00000226992
ENSG00000299393.1,ENSG00000299393
ENSG00000233608.5,TWIST2
ENSG00000227744.5,LINC01940
ENSG00000305834.1,ENSG00000305834
ENSG00000295059.1,ENSG00000295059
ENSG00000068024.18,HDAC4
ENSG00000266109.1,MIR4440
ENSG00000264810.1,MIR4441
ENSG00000286307.1,ENSG00000286307
ENSG00000287405.1,ENSG00000287405
ENSG00000265215.1,MIR4269
ENSG00000299219.1,ENSG00000299219
ENSG00000264292.1,MIR2467
ENSG00000305037.1,ENSG00000305037
ENSG00000222020.6,HDAC4-AS1
ENSG00000303922.1,ENSG00000303922
ENSG00000303491.1,ENSG00000303491
ENSG00000286525.4,ENSG00000286525
ENSG00000288082.2,ENSG00000288082
ENSG00000301125.1,ENSG00000301125
ENSG00000286188.1,ENSG00000286188
ENSG00000196758.3,LINC02991
ENSG00000227459.1,ENSG00000227459
ENSG00000301978.1,ENSG00000301978
ENSG00000300336.1,ENSG00000300336
ENSG00000300356.1,ENSG00000300356
ENSG00000259889.1,ENSG00000259889
ENSG00000304918.1,ENSG00000304918
ENSG00000220256.5,ENSG00000220256
ENSG00000302293.1,ENSG00000302293
ENSG00000130414.13,NDUFA10
ENSG00000299761.1,ENSG00000299761
ENSG00000264279.1,MIR4786
ENSG00000182083.8,OR6B2
ENSG00000178586.7,OR6B3
ENSG00000231278.1,OR9S24P
ENSG00000213048.3,OR5S1P
ENSG00000172428.11,COPS9
ENSG00000178602.8,OTOS
ENSG00000286325.1,ENSG00000286325
ENSG00000286183.1,ENSG00000286183
ENSG00000227479.2,ENSG00000227479
ENSG00000276366.1,U3
ENSG00000308246.1,ENSG00000308246
ENSG00000301884.1,ENSG00000301884
ENSG00000298807.1,ENSG00000298807
ENSG00000063660.9,GPC1
ENSG00000218416.5,GPC1-AS1
ENSG00000207611.1,MIR149
ENSG00000300245.1,ENSG00000300245
ENSG00000144504.16,ANKMY1
ENSG00000287049.2,ENSG00000287049
ENSG00000188542.10,DUSP28
ENSG00000142327.13,RNPEPL1
ENSG00000260942.2,CAPN10-DT
ENSG00000142330.20,CAPN10
ENSG00000178623.13,GPR35
ENSG00000310104.1,ENSG00000310104
ENSG00000306284.1,ENSG00000306284
ENSG00000276949.1,ENSG00000276949
ENSG00000219159.5,ENSG00000219159
ENSG00000185176.13,AQP12B
ENSG00000184945.15,AQP12A
ENSG00000274977.1,ENSG00000274977
ENSG00000130294.18,KIF1A
ENSG00000297735.1,ENSG00000297735
ENSG00000172482.5,AGXT
ENSG00000172478.18,MAB21L4
ENSG00000226321.6,CROCC2
ENSG00000233392.6,UICLM
ENSG00000223991.1,TANAR
ENSG00000306025.1,ENSG00000306025
ENSG00000306047.1,ENSG00000306047
ENSG00000162804.15,SNED1
ENSG00000229996.1,ENSG00000229996
ENSG00000225521.2,SNED1-AS1
ENSG00000122085.17,MTERF4
ENSG00000289253.3,ENSG00000289253
ENSG00000115687.14,PASK
ENSG00000235861.1,ENSG00000235861
ENSG00000115685.15,PPP1R7
ENSG00000146205.15,ANO7
ENSG00000115677.18,HDLBP
ENSG00000168385.18,SEPTIN2
ENSG00000286588.1,ENSG00000286588
ENSG00000223374.1,ENSG00000223374
ENSG00000300208.1,ENSG00000300208
ENSG00000006607.14,FARP2
ENSG00000288080.2,ENSG00000288080
ENSG00000263752.1,MIR3133
ENSG00000224232.1,KCTD5P1
ENSG00000115694.15,STK25
ENSG00000289555.2,ENSG00000289555
ENSG00000234235.2,BOK-AS1
ENSG00000298909.1,ENSG00000298909
ENSG00000176720.6,BOK
ENSG00000273113.1,ENSG00000273113
ENSG00000176946.13,THAP4
ENSG00000207186.1,RNA5SP122
ENSG00000168397.17,ATG4B
ENSG00000168393.13,DTYMK
ENSG00000168395.16,ING5
ENSG00000235351.1,ENSG00000235351
ENSG00000180902.18,D2HGDH
ENSG00000215692.2,ENSG00000215692
ENSG00000234793.1,ENSG00000234793
ENSG00000306637.1,ENSG00000306637
ENSG00000300233.1,ENSG00000300233
ENSG00000154252.12,GAL3ST2
ENSG00000215023.2,ENSG00000215023
ENSG00000224272.3,ENSG00000224272
ENSG00000204099.12,NEU4
ENSG00000297165.1,ENSG00000297165
ENSG00000235151.2,ENSG00000235151
ENSG00000188389.12,PDCD1
ENSG00000299450.1,ENSG00000299450
ENSG00000300875.1,ENSG00000300875
ENSG00000188011.5,RTP5
ENSG00000303783.1,ENSG00000303783
ENSG00000233806.11,LINC01237
ENSG00000216921.9,FAM240C
ENSG00000303802.1,ENSG00000303802
ENSG00000226423.2,ENSG00000226423
ENSG00000280119.1,ENSG00000280119
ENSG00000300410.1,ENSG00000300410
ENSG00000300317.1,ENSG00000300317
ENSG00000287971.2,ENSG00000287971
ENSG00000232002.3,LINC01880
ENSG00000289556.3,ENSG00000289556
ENSG00000291147.2,ENSG00000291147
ENSG00000261186.2,LINC03100
ENSG00000220804.11,LINC01881
ENSG00000224160.1,CICP10
ENSG00000244528.1,SEPTIN14P2
ENSG00000303934.1,ENSG00000303934
ENSG00000303919.1,ENSG00000303919
ENSG00000271153.1,RPL23AP88
ENSG00000223587.3,LINC01986
ENSG00000224918.2,ENSG00000224918
ENSG00000224318.7,CHL1-AS2
ENSG00000287140.1,ENSG00000287140
ENSG00000134121.10,CHL1
ENSG00000252017.1,RNU6-1194P
ENSG00000231660.1,RPS8P6
ENSG00000234661.2,CHL1-AS1
ENSG00000300434.1,ENSG00000300434
ENSG00000303063.1,ENSG00000303063
ENSG00000287505.2,ENSG00000287505
ENSG00000224957.8,LINC01266
ENSG00000238075.1,RPSAP32
ENSG00000224239.2,ENSG00000224239
ENSG00000235158.1,ENSG00000235158
ENSG00000244169.3,RN7SL120P
ENSG00000134115.13,CNTN6
ENSG00000296391.1,ENSG00000296391
ENSG00000232563.1,CRB3P1
ENSG00000301819.1,ENSG00000301819
ENSG00000310197.1,ENSG00000310197
ENSG00000184423.5,RPL23AP38
ENSG00000214074.3,RPL23AP39
ENSG00000214073.2,RPL21P17
ENSG00000225044.2,ENSG00000225044
ENSG00000302892.1,ENSG00000302892
ENSG00000223040.1,RN7SKP144
ENSG00000288831.3,ENSG00000288831
ENSG00000144619.15,CNTN4
ENSG00000227588.3,CNTN4-AS2
ENSG00000286363.1,ENSG00000286363
ENSG00000230398.1,HINT2P1
ENSG00000304286.1,ENSG00000304286
ENSG00000304268.1,ENSG00000304268
ENSG00000225310.1,DNAJC19P4
ENSG00000237990.3,CNTN4-AS1
ENSG00000091181.20,IL5RA
ENSG00000253049.1,ENSG00000253049
ENSG00000072756.18,TRNT1
ENSG00000113851.16,CRBN
ENSG00000302363.1,ENSG00000302363
ENSG00000223727.6,ENSG00000223727
ENSG00000305560.1,ENSG00000305560
ENSG00000144455.14,SUMF1
ENSG00000175928.6,LRRN1
ENSG00000287720.1,ENSG00000287720
ENSG00000229241.1,PNPT1P1
ENSG00000286579.1,ENSG00000286579
ENSG00000293978.1,ENSG00000293978
ENSG00000170364.13,SETMAR
ENSG00000234325.1,MRPS10P2
ENSG00000307446.1,ENSG00000307446
ENSG00000231249.4,ITPR1-DT
ENSG00000150995.21,ITPR1
ENSG00000235947.1,EGOT
ENSG00000275981.1,ENSG00000275981
ENSG00000235978.9,ENSG00000235978
ENSG00000304138.1,ENSG00000304138
ENSG00000304112.1,ENSG00000304112
ENSG00000235831.9,BHLHE40-AS1
ENSG00000306006.1,ENSG00000306006
ENSG00000306045.1,ENSG00000306045
ENSG00000134107.5,BHLHE40
ENSG00000305983.1,ENSG00000305983
ENSG00000306027.1,ENSG00000306027
ENSG00000230182.1,RNF10P1
ENSG00000224082.1,UBTFL8
ENSG00000207283.1,Y_RNA
ENSG00000237566.1,CD24P5
ENSG00000134108.14,ARL8B
ENSG00000233912.2,ENSG00000233912
ENSG00000134109.11,EDEM1
ENSG00000265180.1,MIR4790
ENSG00000241227.3,RN7SL553P
ENSG00000230944.1,ENSG00000230944
ENSG00000304682.1,ENSG00000304682
ENSG00000304704.1,ENSG00000304704
ENSG00000229642.2,ENSG00000229642
ENSG00000301539.1,ENSG00000301539
ENSG00000301493.1,ENSG00000301493
ENSG00000301518.1,ENSG00000301518
ENSG00000226022.2,ENSG00000226022
ENSG00000232958.1,MTARC2P1
ENSG00000189229.13,ENSG00000189229
ENSG00000226258.8,GRM7-AS3
ENSG00000223719.1,YWHAQP10
ENSG00000196277.17,GRM7
ENSG00000236152.1,MRPS36P1
ENSG00000305700.1,ENSG00000305700
ENSG00000237665.1,GRM7-AS2
ENSG00000308972.1,ENSG00000308972
ENSG00000288030.1,ENSG00000288030
ENSG00000236202.2,GRM7-AS1
ENSG00000270207.3,ENSG00000270207
ENSG00000301044.1,ENSG00000301044
ENSG00000296944.1,ENSG00000296944
ENSG00000227110.8,LMCD1-AS1
ENSG00000228351.3,ENSG00000228351
ENSG00000231401.3,ENSG00000231401
ENSG00000253081.1,RNU4ATAC17P
ENSG00000303373.1,ENSG00000303373
ENSG00000071282.12,LMCD1
ENSG00000125046.16,SSUH2
ENSG00000295426.1,ENSG00000295426
ENSG00000306965.1,ENSG00000306965
ENSG00000291007.1,ENSG00000291007
ENSG00000215160.4,OR7E122P
ENSG00000182533.7,CAV3
ENSG00000180914.11,OXTR
ENSG00000070950.10,RAD18
ENSG00000281863.1,ENSG00000281863
ENSG00000199815.2,ENSG00000199815
ENSG00000196220.17,SRGAP3
ENSG00000224808.2,SRGAP3-AS1
ENSG00000287623.1,ENSG00000287623
ENSG00000228723.7,SRGAP3-AS2
ENSG00000227929.4,SRGAP3-AS3
ENSG00000235830.3,SRGAP3-AS4
ENSG00000254485.5,ENSG00000254485
ENSG00000214041.4,PGAM1P4
ENSG00000206573.12,THUMPD3-AS1
ENSG00000134077.16,THUMPD3
ENSG00000296784.1,ENSG00000296784
ENSG00000168137.20,SETD5
ENSG00000156959.9,LHFPL4
ENSG00000294449.1,ENSG00000294449
ENSG00000235338.1,DUSP5P2
ENSG00000163719.20,MTMR14
ENSG00000287878.2,ENSG00000287878
ENSG00000144550.14,CPNE9
ENSG00000156983.17,BRPF1
ENSG00000114026.22,OGG1
ENSG00000134072.11,CAMK1
ENSG00000171148.14,TADA3
ENSG00000241553.13,ARPC4
ENSG00000250151.9,ARPC4-TTLL3
ENSG00000214021.19,TTLL3
ENSG00000269886.1,ENSG00000269886
ENSG00000156990.14,RPUSD3
ENSG00000308530.1,ENSG00000308530
ENSG00000187288.12,CIDEC
ENSG00000171135.15,JAGN1
ENSG00000163701.19,IL17RE
ENSG00000163702.21,IL17RC
ENSG00000288550.3,ENSG00000288550
ENSG00000212327.1,RNU6-882P
ENSG00000163703.20,CRELD1
ENSG00000163704.13,PRRT3
ENSG00000230082.2,PRRT3-AS1
ENSG00000269982.1,ENSG00000269982
ENSG00000125037.13,EMC3
ENSG00000291224.2,ENSG00000291224
ENSG00000296845.1,ENSG00000296845
ENSG00000180385.11,EMC3-AS1
ENSG00000291078.2,ENSG00000291078
ENSG00000232901.1,CYCSP10
ENSG00000206567.11,ENSG00000206567
ENSG00000186162.13,CIDECP1
ENSG00000144554.13,FANCD2
ENSG00000201182.1,RNU6-670P
ENSG00000229217.1,CYCSP11
ENSG00000163705.13,FANCD2OS
ENSG00000254999.4,BRK1
ENSG00000134086.11,VHL
ENSG00000287086.1,ENSG00000287086
ENSG00000134070.5,IRAK2
ENSG00000157014.11,TATDN2
ENSG00000289763.1,ENSG00000289763
ENSG00000272410.5,ENSG00000272410
ENSG00000231177.4,LINC00852
ENSG00000157017.16,GHRL
ENSG00000240288.8,GHRLOS
ENSG00000276678.1,ENSG00000276678
ENSG00000157020.18,SEC13
ENSG00000307956.1,ENSG00000307956
ENSG00000157087.20,ATP2B2
ENSG00000264534.3,MIR378B
ENSG00000216135.3,MIR885
ENSG00000236999.1,ATP2B2-IT1
ENSG00000300268.1,ENSG00000300268
ENSG00000224771.2,ATP2B2-IT2
ENSG00000307569.1,ENSG00000307569
ENSG00000226567.3,LINC00606
ENSG00000230599.2,ENSG00000230599
ENSG00000132164.10,SLC6A11
ENSG00000286962.2,ENSG00000286962
ENSG00000157103.13,SLC6A1
ENSG00000232287.2,SLC6A1-AS1
ENSG00000287964.2,ENSG00000287964
ENSG00000294078.1,ENSG00000294078
ENSG00000196639.7,HRH1
ENSG00000302544.1,ENSG00000302544
ENSG00000302535.1,ENSG00000302535
ENSG00000288969.1,ENSG00000288969
ENSG00000285906.3,ENSG00000285906
ENSG00000213964.3,CHCHD4P4
ENSG00000197548.13,ATG7
ENSG00000294152.1,ENSG00000294152
ENSG00000226621.1,RPL13AP27
ENSG00000235240.1,ENSG00000235240
ENSG00000270531.1,CSTBP1
ENSG00000144560.16,VGLL4
ENSG00000271716.1,ENSG00000271716
ENSG00000272483.1,ENSG00000272483
ENSG00000144559.11,TAMM41
ENSG00000230342.2,FANCD2P2
ENSG00000224263.1,CYCSP12
ENSG00000225275.4,NUP210P2
ENSG00000231897.1,MARK2P14
ENSG00000251038.1,ENSG00000251038
ENSG00000263988.2,RN7SL147P
ENSG00000157152.17,SYN2
ENSG00000226642.1,ACTG1P12
ENSG00000157150.5,TIMP4
ENSG00000233026.1,MTCO1P5
ENSG00000288952.3,ENSG00000288952
ENSG00000236062.1,GSTM5P1
ENSG00000132170.24,PPARG
ENSG00000225026.1,PFDN1P1
ENSG00000296333.1,ENSG00000296333
ENSG00000297454.1,ENSG00000297454
ENSG00000154743.19,TSEN2
ENSG00000200114.1,RNA5SP123
ENSG00000251774.1,RNU6-377P
ENSG00000225526.6,MKRN2OS
ENSG00000075975.17,MKRN2
ENSG00000274514.1,Metazoa_SRP
ENSG00000132155.14,RAF1
ENSG00000290072.2,ENSG00000290072
ENSG00000233252.1,CRIP1P1
ENSG00000088726.16,TMEM40
ENSG00000299942.1,ENSG00000299942
ENSG00000301035.1,ENSG00000301035
ENSG00000309784.1,ENSG00000309784
ENSG00000213943.3,KRT18P17
ENSG00000144712.13,CAND2
ENSG00000289809.2,ENSG00000289809
ENSG00000272263.1,ENSG00000272263
ENSG00000144713.13,RPL32
ENSG00000207496.1,SNORA7A
ENSG00000250939.2,IFT122P1
ENSG00000232746.2,LINC02022
ENSG00000297536.1,ENSG00000297536
ENSG00000297478.1,ENSG00000297478
ENSG00000144711.17,IQSEC1
ENSG00000297561.1,ENSG00000297561
ENSG00000231362.1,RPL39P17
ENSG00000297516.1,ENSG00000297516
ENSG00000132182.13,NUP210
ENSG00000306802.1,ENSG00000306802
ENSG00000300747.1,ENSG00000300747
ENSG00000238138.1,ENSG00000238138
ENSG00000223398.1,PRR3P1
ENSG00000244502.3,HDAC11-AS1
ENSG00000163517.15,HDAC11
ENSG00000298100.1,ENSG00000298100
ENSG00000301901.1,ENSG00000301901
ENSG00000163520.14,FBLN2
ENSG00000224514.4,LINC00620
ENSG00000154764.6,WNT7A
ENSG00000298052.1,ENSG00000298052
ENSG00000233121.1,VN1R20P
ENSG00000290338.1,FGD5P1
ENSG00000275340.2,FGD5P1
ENSG00000292995.2,TPRXL
ENSG00000287059.1,ENSG00000287059
ENSG00000180438.16,TPRXL
ENSG00000224752.1,VN1R21P
ENSG00000163528.13,CHCHD4
ENSG00000170876.9,TMEM43
ENSG00000268279.4,ENSG00000268279
ENSG00000290044.2,ENSG00000290044
ENSG00000228242.6,XPC-AS1
ENSG00000154767.16,XPC
ENSG00000170860.4,LSM3
ENSG00000296737.1,ENSG00000296737
ENSG00000305583.1,ENSG00000305583
ENSG00000305601.1,ENSG00000305601
ENSG00000305562.1,ENSG00000305562
ENSG00000255021.2,ENSG00000255021
ENSG00000251576.2,LINC01267
ENSG00000295035.1,ENSG00000295035
ENSG00000295017.1,ENSG00000295017
ENSG00000199609.1,RNA5SP124
ENSG00000300791.1,ENSG00000300791
ENSG00000131389.18,SLC6A6
ENSG00000300814.1,ENSG00000300814
ENSG00000144596.13,GRIP2
ENSG00000207163.1,RNU6-905P
ENSG00000234123.1,RHBDF1P1
ENSG00000298555.1,ENSG00000298555
ENSG00000283392.1,ENSG00000283392
ENSG00000235629.2,LINC02922
ENSG00000154781.17,CCDC174
ENSG00000131379.10,C3orf20
ENSG00000230172.1,ENSG00000230172
ENSG00000285969.1,ENSG00000285969
ENSG00000260902.1,LINC02011
ENSG00000154783.12,FGD5
ENSG00000225733.8,FGD5-AS1
ENSG00000177463.16,NR2C2
ENSG00000131368.9,MRPS25
ENSG00000289750.1,ENSG00000289750
ENSG00000296046.1,ENSG00000296046
ENSG00000131381.13,RBSN
ENSG00000294422.1,ENSG00000294422
ENSG00000290932.2,ENSG00000290932
ENSG00000228874.1,RPS24P10
ENSG00000227578.1,RPS3AP53
ENSG00000230524.9,COL6A4P1
ENSG00000291281.1,COL6A4P1
ENSG00000131375.10,CAPN7
ENSG00000224660.2,SH3BP5-AS1
ENSG00000131370.16,SH3BP5
ENSG00000201162.1,RNU6-454P
ENSG00000226427.1,HMGN2P7
ENSG00000206562.12,METTL6
ENSG00000144597.14,EAF1
ENSG00000206926.1,RNU6-1024P
ENSG00000249786.8,EAF1-AS1
ENSG00000293553.1,ENSG00000293553
ENSG00000206561.14,COLQ
ENSG00000263573.1,MIR4270
ENSG00000288077.1,ENSG00000288077
ENSG00000241064.3,RN7SL110P
ENSG00000131373.15,HACL1
ENSG00000169814.18,BTD
ENSG00000294157.1,ENSG00000294157
ENSG00000206560.12,ANKRD28
ENSG00000264354.1,MIR3134
ENSG00000279465.1,ENSG00000279465
ENSG00000270409.2,ENSG00000270409
ENSG00000290787.1,ENSG00000290787
ENSG00000263740.2,RN7SL4P
ENSG00000304761.1,ENSG00000304761
ENSG00000287042.4,ENSG00000287042
ENSG00000207815.1,MIR563
ENSG00000224728.1,IMPDH1P8
ENSG00000286689.1,ENSG00000286689
ENSG00000297376.1,ENSG00000297376
ENSG00000131386.20,GALNT15
ENSG00000285654.1,ENSG00000285654
ENSG00000154813.10,DPH3
ENSG00000154814.14,OXNAD1
ENSG00000270739.1,THAP5P2
ENSG00000131378.14,RFTN1
ENSG00000271964.1,ENSG00000271964
ENSG00000272498.1,ENSG00000272498
ENSG00000272529.1,ENSG00000272529
ENSG00000287377.1,ENSG00000287377
ENSG00000288050.1,ENSG00000288050
ENSG00000297918.1,ENSG00000297918
ENSG00000293841.1,ENSG00000293841
ENSG00000233570.3,LINC00690
ENSG00000092345.14,DAZL
ENSG00000229271.4,ENSG00000229271
ENSG00000224039.1,CDYLP1
ENSG00000303350.1,ENSG00000303350
ENSG00000154822.18,PLCL2
ENSG00000299166.1,ENSG00000299166
ENSG00000283885.1,MIR3714
ENSG00000226441.3,PLCL2-AS1
ENSG00000305017.1,ENSG00000305017
ENSG00000294551.1,ENSG00000294551
ENSG00000285731.2,ENSG00000285731
ENSG00000131374.15,TBC1D5
ENSG00000231780.1,RBISP6
ENSG00000227309.1,RPL31P19
ENSG00000271841.1,RNU7-10P
ENSG00000233133.1,NPEPPSP2
ENSG00000286352.2,ENSG00000286352
ENSG00000274840.6,BALR6
ENSG00000213383.2,PP1P
ENSG00000214286.2,PDCL3P3
ENSG00000226238.1,ENSG00000226238
ENSG00000301777.1,ENSG00000301777
ENSG00000299156.1,ENSG00000299156
ENSG00000299172.1,ENSG00000299172
ENSG00000182568.18,SATB1
ENSG00000272477.1,ENSG00000272477
ENSG00000228956.10,SATB1-AS1
ENSG00000236570.1,RAD23BP1
ENSG00000300960.1,ENSG00000300960
ENSG00000300901.1,ENSG00000300901
ENSG00000251761.1,RNU6-138P
ENSG00000300934.1,ENSG00000300934
ENSG00000294934.1,ENSG00000294934
ENSG00000183960.9,KCNH8
ENSG00000271898.1,MIR4791
ENSG00000287069.1,ENSG00000287069
ENSG00000305380.1,ENSG00000305380
ENSG00000163576.18,EFHB
ENSG00000309451.1,ENSG00000309451
ENSG00000232953.1,HSPA8P18
ENSG00000144566.11,RAB5A
ENSG00000289138.1,ENSG00000289138
ENSG00000183977.14,PP2D1
ENSG00000201545.1,RNU4-85P
ENSG00000230697.1,SAP18P3
ENSG00000229468.1,RPL39P18
ENSG00000114166.8,KAT2B
ENSG00000266745.1,MIR3135A
ENSG00000129810.15,SGO1
ENSG00000231304.3,SGO1-AS1
ENSG00000199577.1,RNU6-822P
ENSG00000296099.1,ENSG00000296099
ENSG00000261734.1,ENSG00000261734
ENSG00000206807.1,RNU6-815P
ENSG00000282987.1,ENSG00000282987
ENSG00000294894.1,ENSG00000294894
ENSG00000236380.5,VENTXP7
ENSG00000151789.13,ZNF385D
ENSG00000300833.1,ENSG00000300833
ENSG00000225542.2,ZNF385D-AS1
ENSG00000300859.1,ENSG00000300859
ENSG00000223351.5,ZNF385D-AS2
ENSG00000293339.1,ENSG00000293339
ENSG00000132967.11,HMGB1P5
ENSG00000301888.1,ENSG00000301888
ENSG00000234723.1,FCRL4P1
ENSG00000271235.1,RRBP1P2
ENSG00000226183.1,RANP7
ENSG00000231915.2,SALL4P5
ENSG00000215016.2,RPL24P7
ENSG00000233153.7,UBE2E2-DT
ENSG00000182247.11,UBE2E2
ENSG00000206728.1,Y_RNA
ENSG00000228171.1,C11orf98P3
ENSG00000297511.1,ENSG00000297511
ENSG00000252562.1,RNU6-922P
ENSG00000212269.1,RNU6-788P
ENSG00000299938.1,ENSG00000299938
ENSG00000307811.1,ENSG00000307811
ENSG00000223791.2,UBE2E1-AS1
ENSG00000170142.12,UBE2E1
ENSG00000231395.1,ARL4AP4
ENSG00000197885.11,NKIRAS1
ENSG00000174748.22,RPL15
